ID,SalePrice
1649,130234.59706688872
1650,113819.51892531783
1651,121055.44058848273
1652,97160.5499685388
1653,96861.14071516537
1654,154643.06116583289
1655,148117.2269967178
1656,144853.58286660962
1657,153139.12793794452
1658,151144.2396492061
1659,124105.7349500305
1660,152396.170956264
1661,481985.2587018702
1662,401482.23650030023
1663,364953.8387195135
1664,550464.9055720718
1665,297098.16111438366
1666,354185.51576432714
1667,376817.1020143321
1668,335518.052207795
1669,313657.51818747795
1670,343749.05536712
1671,270973.2482033631
1672,440621.7660762843
1673,300751.64819977706
1674,243688.79833424947
1675,199730.4104501475
1676,203507.9215681806
1677,222890.78394489462
1678,446484.77505700063
1679,381016.1334009093
1680,329890.2770271019
1681,245904.24440583267
1682,316200.29290862585
1683,196641.87247900528
1684,194819.3180896508
1685,173475.6086126625
1686,171687.82264802136
1687,171588.221574667
1688,186346.56257520957
1689,195788.66060122236
1690,198348.8583832416
1691,190176.83905673723
1692,254284.93963649237
1693,169962.22803873784
1694,178927.9194200742
1695,166517.59082432
1696,281663.861720308
1697,165166.88666968554
1698,379866.7609998298
1699,341614.52277772076
1700,266211.11142012716
1701,287134.20448698895
1702,244487.14692590575
1703,247398.5907995459
1704,270345.22501205775
1705,228855.19681111127
1706,420096.7759087353
1707,207519.04417321205
1708,199569.8065209209
1709,268947.01603754313
1710,209628.57774973518
1711,285905.8760975752
1712,255669.99080747753
1713,267178.13810909487
1714,232083.59825534883
1715,204901.56074610868
1716,174221.1195117316
1717,185603.30603334474
1718,132017.58240692067
1719,197187.13589971515
1720,228965.581626996
1721,164872.52683717434
1722,123377.68407076853
1723,155664.23280742127
1724,197807.01101522625
1725,234631.678370142
1726,185119.66832870795
1727,149617.85671844002
1728,176759.9189345113
1729,151787.572328427
1730,146665.77509641644
1731,120951.28873281131
1732,126318.83491551521
1733,110338.55098880135
1734,117774.34209461615
1735,125926.15170073103
1736,103972.61569734964
1737,317667.6383732137
1738,249890.0705041027
1739,243870.23145177698
1740,217738.368532983
1741,186644.7274531361
1742,165019.19139447482
1743,185040.5982795286
1744,321487.02878066245
1745,204447.04769614022
1746,199581.4618189867
1747,237987.99567933584
1748,242835.90505800903
1749,156021.7711475607
1750,129991.84680516749
1751,259654.950575474
1752,112050.34080878305
1753,146780.80529255306
1754,210345.17706047877
1755,170713.854847482
1756,124526.09756392593
1757,114868.95998350957
1758,145134.09592794863
1759,145748.7027550389
1760,170063.8779905339
1761,156750.4250121786
1762,166477.3200964372
1763,174036.16161658562
1764,117507.06787965407
1765,154716.6435046827
1766,193810.99250092258
1767,211514.49679742745
1768,132102.90711097495
1769,161815.71786058816
1770,145473.05350764355
1771,116700.96525726448
1772,134771.26816799826
1773,125293.39462997224
1774,154664.9621481607
1775,131509.70126623643
1776,128575.26947004934
1777,104466.52265138527
1778,135299.0340071803
1779,124787.45744882726
1780,171180.24838830737
1781,121888.01442070994
1782,84964.19347999325
1783,154662.83362081827
1784,111552.6878347183
1785,115649.030878304
1786,158167.81765827848
1787,160753.22801329565
1788,65873.91473290599
1789,96302.08329568716
1790,100411.32970886162
1791,188401.39152048473
1792,141591.37752803127
1793,117651.13783172582
1794,147539.1199876521
1795,131559.31073010806
1796,122717.4891808392
1797,120081.15788717683
1798,116878.08983913242
1799,110748.52984838103
1800,124479.36016860673
1801,129710.06784179181
1802,139038.9129046973
1803,146500.76910942924
1804,132312.11422813855
1805,136012.00675639126
1806,122706.09112240825
1807,126717.70517503165
1808,121165.78864018108
1809,116868.03639504165
1810,132161.84724964894
1811,65998.25683995889
1812,94251.55738483458
1813,119572.09667754978
1814,92185.48055124418
1815,61926.46731170633
1816,93941.76235497219
1817,116578.77884712271
1818,146922.17383689937
1819,133094.42462249985
1820,79769.97216571544
1821,112709.22020664203
1822,154769.13596356637
1823,53282.99991051098
1824,108431.52135901373
1825,142166.66474057012
1826,107967.80451855833
1827,101563.77721861732
1828,111311.3537802419
1829,110971.27622821154
1830,136216.16057981257
1831,129943.35172353697
1832,86853.15949004806
1833,116540.28864421265
1834,121355.76181368071
1835,115345.39680148722
1836,105326.24668994657
1837,76182.91827996806
1838,122347.6944350369
1839,103369.5009208535
1840,145837.2660519547
1841,141720.31074437656
1842,101761.3292687545
1843,128157.21728313503
1844,145566.61270914524
1845,155493.74591522434
1846,156678.41034493977
1847,177091.38090511618
1848,58472.44285446506
1849,97603.71435317444
1850,115785.46932658232
1851,141071.48411994343
1852,123901.89229859234
1853,128950.30280199113
1854,152450.1596675267
1855,139189.83585626856
1856,236788.11183854355
1857,163654.4369411986
1858,141041.26322761984
1859,118603.10548273253
1860,162360.91601329608
1861,118122.83545573149
1862,327526.25322281156
1863,311300.34515681054
1864,311322.105656174
1865,326031.8380013066
1866,301878.8596882513
1867,224557.8565366325
1868,280677.8350840747
1869,202197.93320750317
1870,218666.15453068903
1871,237788.06278622057
1872,174808.19587801708
1873,230648.7416321298
1874,137946.37515013185
1875,201244.24800374618
1876,195513.5414310137
1877,205868.1531417385
1878,197746.25148258943
1879,129909.66274330138
1880,124833.05685407901
1881,252314.3771816499
1882,241001.09311731442
1883,181710.67166296206
1884,199227.56437031276
1885,230163.07170568182
1886,274605.23553030874
1887,213019.90384613344
1888,273816.8447270671
1889,167260.99462466818
1890,114056.89414801457
1891,125671.03934212308
1892,101215.07430914088
1893,120951.05500172636
1894,124888.6130269351
1895,122891.35352710423
1896,132123.47847331228
1897,113480.36812781807
1898,116455.75533592595
1899,164652.97905718756
1900,136946.7031871821
1901,155842.04361232763
1902,151795.20663028624
1903,230530.7867969279
1904,130914.96576775395
1905,180804.61295231845
1906,101547.35746689263
1907,211472.09625304563
1908,112029.50526289667
1909,132309.57841227792
1910,119560.226639095
1911,193689.08175006395
1912,268866.8128906966
1913,149303.45533959504
1914,64707.32406844069
1915,262802.4277252698
1916,48753.34652912685
1917,228951.14213528894
1918,144003.01058003484
1919,176235.17513739373
1920,149271.38450668345
1921,371229.6726925947
1922,302079.1581015473
1923,231606.76367264928
1924,247385.0390358011
1925,205106.0337420888
1926,362900.7421542638
1927,124895.54359982967
1928,158681.28465721998
1929,116615.8861924597
1930,130538.51672759643
1931,143412.12089349673
1932,134803.79640246346
1933,169303.20950523418
1934,179211.0385814852
1935,165210.95886163547
1936,183866.52639083352
1937,175884.4312157443
1938,160660.39657076512
1939,224311.3793851896
1940,201515.66291498917
1941,167036.3204365129
1942,181556.2751370649
1943,212125.88712095952
1944,337783.38001705415
1945,355418.82406140043
1946,154518.8863432521
1947,301662.523627778
1948,181006.66309507977
1949,245469.86533162917
1950,173190.03872518573
1951,261174.59715819408
1952,204102.64842642972
1953,175957.80945344645
1954,172018.45072198738
1955,124348.36180916124
1956,330516.4466547115
1957,150974.06324893163
1958,305695.1676665507
1959,142631.79948022385
1960,105293.60301471905
1961,127200.37799998818
1962,97662.88117605873
1963,103069.74101260348
1964,101926.71380777462
1965,147203.50093070828
1966,134567.51481320366
1967,305730.33148195024
1968,421290.6348488161
1969,358184.6279633295
1970,417667.53643529484
1971,504521.08765214187
1972,378514.94376204215
1973,278054.864638655
1974,330601.5194520584
1975,500719.9408912921
1976,278649.2899718431
1977,365942.82566280913
1978,350451.47074567067
1979,326129.8064468349
1980,206389.78342929084
1981,353964.0314582266
1982,230919.00160035555
1983,212261.8549340297
1984,184762.23303199286
1985,228372.2810893642
1986,210930.6503891863
1987,186670.773490649
1988,175533.45977249776
1989,189926.79612805284
1990,207917.4955412669
1991,233566.08089143218
1992,206711.66416489866
1993,178989.319713248
1994,230830.65644382962
1995,181687.51280627164
1996,264973.63164182927
1997,323667.8571523775
1998,325710.5164558913
1999,312763.43040342565
2000,320076.07454119605
2001,317417.3516253342
2002,229434.36620768008
2003,243860.4863394308
2004,295298.02527086093
2005,214171.3576450988
2006,220103.55024074338
2007,243998.9421978797
2008,210419.30305310636
2009,190261.68674946608
2010,189831.36563837138
2011,141352.34610822395
2012,168804.25083373874
2013,170035.84844844465
2014,178577.92836259678
2015,197431.34498616174
2016,183302.32554582483
2017,189869.58999590247
2018,132589.50198995825
2019,135852.32330988278
2020,92824.5153924478
2021,110880.65682970088
2022,181714.29361411714
2023,147512.53905962565
2024,310163.7152261928
2025,414252.7017390462
2026,169779.9291281355
2027,161830.04588397997
2028,154418.97587006335
2029,165600.93660642422
2030,265992.80528544437
2031,238463.5468673082
2032,253652.86481168895
2033,254839.96730863812
2034,183685.53477229425
2035,215380.47932124726
2036,206633.30120189898
2037,213079.3011956223
2038,309033.20591606403
2039,218713.46537651247
2040,329321.84170894907
2041,281945.67031134985
2042,204539.24321253214
2043,181006.23069409427
2044,182477.68945959778
2045,207321.41547758246
2046,153497.25039954163
2047,135503.33608321522
2048,142628.7598243351
2049,150461.1814467062
2050,182572.39926324537
2051,109669.2275366132
2052,127491.50786142297
2053,147262.85067423538
2054,84586.62412450118
2055,134509.33726066267
2056,142823.0363293949
2057,116819.76239341855
2058,200796.86654922063
2059,140546.70867489398
2060,172963.77135645546
2061,170495.96188165765
2062,127732.8654767551
2063,113491.23887355035
2064,135031.39867999262
2065,102797.59505654014
2066,165768.33669888397
2067,106104.87537554248
2068,151502.62427729944
2069,73615.32700501455
2070,104521.11708455553
2071,96880.08565355984
2072,153357.76136667986
2073,130996.29509668722
2074,187946.11385882436
2075,146111.41557148707
2076,113186.88499504981
2077,146431.11478285506
2078,119293.97139887502
2079,133050.4460768581
2080,116359.78696515066
2081,127155.97274075108
2082,111876.03957146988
2083,142438.93714463458
2084,104047.22129300436
2085,122562.67170118504
2086,92565.55380445792
2087,120791.3371048419
2088,88648.95695615423
2089,86814.11181321058
2090,135272.30936211394
2091,112718.41834302216
2092,120246.90908172035
2093,100889.96154033318
2094,117847.2184307796
2095,139968.98399569365
2096,84061.7570944256
2097,103934.19252846319
2098,143138.27240145754
2099,59115.09954964332
2100,65830.04453633515
2101,109561.42650293933
2102,122679.27433463349
2103,113767.18761540174
2104,143339.24269504184
2105,124698.87479811785
2106,57363.77231578617
2107,205787.01426801106
2108,101311.69153497745
2109,104103.92590296622
2110,118045.66126527016
2111,119621.24061029851
2112,132670.4656549529
2113,118252.92995262475
2114,117760.37608959088
2115,150150.59645308275
2116,99894.66695301872
2117,142349.75950046073
2118,117246.85701384748
2119,102757.90241531545
2120,111800.33944249216
2121,88863.43623983453
2122,103756.93842003425
2123,73501.54275098853
2124,147482.8547386762
2125,127144.04350508195
2126,176218.32382610842
2127,168335.3938918536
2128,128284.15113896473
2129,72538.1495603601
2130,114102.78462280058
2131,138724.54209377276
2132,95217.9429393414
2133,109250.77432318314
2134,117418.18930967666
2135,93744.13934979441
2136,66613.75057057377
2137,102946.80695875679
2138,132282.50375557048
2139,141507.1532407367
2140,131053.03053106685
2141,155704.81130473712
2142,118934.24308469065
2143,142692.15680717307
2144,123851.25932032333
2145,134737.4704444374
2146,161233.06181339175
2147,163791.8835727792
2148,129780.12392655552
2149,143189.34259917735
2150,226458.39140505856
2151,121035.46685170161
2152,157100.39997437762
2153,178107.58857902035
2154,96574.37506680045
2155,131145.6457989964
2156,264221.9463453123
2157,235317.80596003198
2158,233207.83315519145
2159,211836.20930124083
2160,189483.03440542374
2161,233112.8412747815
2162,417897.4727816359
2163,368291.3513214931
2164,245192.94072477426
2165,214662.0860323504
2166,146006.9419499864
2167,217735.73145645246
2168,198721.56691940932
2169,188678.45496503307
2170,218603.69037472337
2171,152010.41733016286
2172,135945.13547014655
2173,165161.38791880262
2174,218914.91499158693
2175,298818.56734912226
2176,297760.182010206
2177,232184.86514160206
2178,213076.24111086913
2179,135458.39580224466
2180,200122.98943522852
2181,178110.2665446703
2182,201894.88090247865
2183,181877.72214310456
2184,120718.19728191243
2185,124965.14502530881
2186,143327.87897822633
2187,151708.12072483564
2188,148149.73300887973
2189,291794.9917652805
2190,61568.27377926199
2191,76012.59090448762
2192,88449.43380022414
2193,115090.56132822834
2194,101472.58694810572
2195,104448.39792079585
2196,99631.53284213727
2197,127578.33863809613
2198,145232.12610590493
2199,192904.79073525986
2200,144523.830218132
2201,167568.70335004994
2202,197546.3867358847
2203,154518.58730280446
2204,170305.105400122
2205,135227.5132918655
2206,121306.1768387333
2207,183200.02288292584
2208,258197.67995097765
2209,226232.9119964255
2210,118912.34068771286
2211,105444.53339512911
2212,111906.88881521061
2213,100622.91060488568
2214,115684.42467054744
2215,100575.8812218185
2216,133175.3345713856
2217,56353.55186510424
2218,66356.84961554239
2219,76205.55221446393
2220,50429.50877103893
2221,264134.09870125994
2222,232756.95275230284
2223,247479.50809921708
2224,207473.5466416671
2225,126282.86993462856
2226,176640.65154154744
2227,206933.89244588712
2228,266254.1843354345
2229,273124.9949759717
2230,150618.3304452863
2231,218925.86416170865
2232,183912.27214283234
2233,205220.02790692516
2234,248898.3662984531
2235,216864.37349659103
2236,265991.20708769816
2237,316518.22213312046
2238,198198.8959587179
2239,110170.21833429154
2240,146001.5247634464
2241,169647.72897341085
2242,112190.5200193036
2243,111813.40050557621
2244,100710.17683604443
2245,93926.02476534845
2246,140599.56976228044
2247,106207.27664074235
2248,115292.28281685624
2249,119938.8977615822
2250,121987.55183877856
2251,141059.28181244465
2252,163814.9675703701
2253,155777.84336217254
2254,176474.55891336434
2255,185668.1856014497
2256,171802.7536547548
2257,213703.4377307485
2258,160084.12986668496
2259,178485.04984066394
2260,122766.35835847589
2261,196483.18325305224
2262,210552.82775113045
2263,360576.2559112781
2264,594937.519175062
2265,181813.4790037757
2266,284181.12480886
2267,364392.4292414947
2268,437360.8402861014
2269,151103.95276521542
2270,191898.0645626924
2271,219028.3438646078
2272,234918.35805294255
2273,163150.26253119606
2274,183764.446035013
2275,175188.87785394792
2276,208875.35964570244
2277,193248.56732081017
2278,135613.0587132916
2279,130031.76005409267
2280,101985.00959625037
2281,151823.12834103382
2282,165067.94845373541
2283,102334.79639126743
2284,111963.6133157233
2285,136690.67804927262
2286,121612.72796936854
2287,370547.33199433546
2288,281800.81882223306
2289,377589.0162920718
2290,468901.91674547887
2291,346171.91788833437
2292,430386.88152137253
2293,496042.5088893039
2294,398525.08066145953
2295,492297.7333505355
2296,301788.000956216
2297,346467.44163880363
2298,319062.880372516
2299,370235.8412246199
2300,338241.48468015826
2301,319018.91294760065
2302,256815.8433519748
2303,246197.69337104
2304,265996.1145108333
2305,214004.45401965923
2306,202540.3147389026
2307,206453.04943506315
2308,238975.1784366039
2309,280235.0842757719
2310,226023.641229449
2311,228848.26297379142
2312,180936.22648061474
2313,174968.712526839
2314,179295.19699638622
2315,186914.56380012506
2316,192727.5628803263
2317,188377.02013609416
2318,180360.83028352237
2319,187389.46754896274
2320,180348.76817973756
2321,244146.14813667277
2322,187515.23721929832
2323,181190.74035529685
2324,182970.84180277734
2325,216471.14470057262
2326,176855.95695187594
2327,200527.89657808945
2328,219038.3622843408
2329,186720.30598266376
2330,184689.34913031894
2331,386329.37320846115
2332,413590.1568463182
2333,356635.87648503383
2334,263700.1195219139
2335,295626.51019901416
2336,334435.4501961787
2337,184806.9731339422
2338,263287.05408749764
2339,210203.11527267558
2340,364732.4474703772
2341,217552.53468708918
2342,225487.36634317916
2343,240445.1503616485
2344,208756.93558042534
2345,227164.39869456168
2346,212535.26524694942
2347,200501.92194429805
2348,246527.7445286066
2349,183096.2723110534
2350,315275.1546392953
2351,246390.71875190653
2352,239497.36867646113
2353,229436.73523352013
2354,140464.68154560446
2355,148742.4899675066
2356,151488.04772445522
2357,180740.164098759
2358,187581.82350998718
2359,141363.29560141926
2360,116825.99522429539
2361,141952.85452085914
2362,267223.3810504331
2363,130487.32814990415
2364,157735.8284081128
2365,228800.44764850417
2366,205519.9593123823
2367,223129.5574317548
2368,231958.2177956095
2369,220277.11424257347
2370,169551.87328096927
2371,164019.8114762731
2372,191399.823065045
2373,293983.9517400088
2374,349275.70706797735
2375,244060.47996465408
2376,317405.0991960003
2377,348042.18308366823
2378,148234.20141959318
2379,221172.60515447834
2380,166986.55967172835
2381,179043.07351102447
2382,212991.28666182086
2383,190913.40575680434
2384,230072.2846290142
2385,165652.23042520913
2386,140355.81572567398
2387,130315.81142799335
2388,99874.09470805277
2389,119916.34493177215
2390,139218.79512424517
2391,147194.92940951465
2392,111999.19872275741
2393,157861.24915128382
2394,138691.67173538037
2395,203124.17596012712
2396,135651.92978737963
2397,208916.3702054593
2398,134302.84904405024
2399,59896.62833802014
2400,70645.70288482605
2401,119187.21900613565
2402,132471.67697512792
2403,145979.078593599
2404,154783.42183787518
2405,160942.9473089071
2406,138421.60457858088
2407,124964.2674847033
2408,143120.4870942368
2409,124003.60117516328
2410,171081.69119137237
2411,115577.7550648685
2412,152074.2368838145
2413,126491.93443702032
2414,149088.83681336633
2415,135717.39706356643
2416,120469.57020409903
2417,130322.27162019962
2418,132766.37913259046
2419,127832.08789173297
2420,128748.17152718437
2421,138957.1353511713
2422,106272.2645113452
2423,123488.11431278649
2424,155857.03765176728
2425,199819.42011128165
2426,128693.75199196422
2427,127793.12996911626
2428,191848.09523400821
2429,106099.72744933295
2430,126073.57228115409
2431,113559.10354135714
2432,141683.99870303785
2433,140465.23954554016
2434,135613.54843705482
2435,148030.61179193767
2436,105982.35615812041
2437,111666.67713228028
2438,128999.84154674422
2439,102838.20006066466
2440,122646.43783252497
2441,85044.87519768701
2442,99068.68740800297
2443,112848.59831471981
2444,130130.51846269588
2445,90741.97151652488
2446,126221.75140295502
2447,168123.91090234864
2448,127796.05891060534
2449,112728.44652507287
2450,154617.19567121382
2451,123989.89019683756
2452,196113.03740852076
2453,82188.80140133445
2454,107131.21810344489
2455,97823.66191026814
2456,128514.21531320248
2457,115351.10513206995
2458,115391.2070229184
2459,102316.15879499596
2460,140355.10649572397
2461,117369.28807802929
2462,124307.70239243931
2463,123099.09128882033
2464,168865.35784101245
2465,136266.76198698737
2466,124861.84091146523
2467,128134.55691546398
2468,94165.39771590671
2469,89029.81435756334
2470,164021.9038027096
2471,198991.4195242004
2472,139303.9826455111
2473,110611.02482246578
2474,84206.08067537005
2475,207759.7771398158
2476,114341.11328424721
2477,130597.68268615901
2478,147925.11882387378
2479,111262.62480725495
2480,142637.34441330883
2481,122314.93225321727
2482,129597.02890265717
2483,110362.80392058006
2484,119552.56580617512
2485,123554.07470814761
2486,151023.548494644
2487,179353.5332721576
2488,168441.16990939516
2489,155494.6219624153
2490,138505.1555471835
2491,79484.15730532937
2492,195851.15810152606
2493,163424.8100165628
2494,139212.66155875122
2495,79693.85058201064
2496,213141.80271302362
2497,149410.79566181346
2498,112508.47892069057
2499,83373.928232344
2500,113282.52641267462
2501,133973.80193217561
2502,138342.78358417266
2503,81474.81869369917
2504,177367.68711841744
2505,225986.61457344334
2506,253931.73747487747
2507,296047.01466602646
2508,252467.70578084028
2509,207159.57447640505
2510,212847.73648030753
2511,168503.27769118358
2512,200086.51186193613
2513,224569.13248398976
2514,279247.30880334094
2515,152136.1846681726
2516,172260.98608796508
2517,148708.48678515336
2518,147345.41307763604
2519,227403.90924138273
2520,212600.64118025158
2521,186215.84197265407
2522,222537.1952055028
2523,124590.91321938997
2524,144175.11745157567
2525,144041.4094726565
2526,150036.167972907
2527,129992.44781631167
2528,121377.64235667931
2529,158345.8325278504
2530,133869.71423235018
2531,253336.10660843432
2532,221430.75440774736
2533,195450.9384179243
2534,227284.9746909051
2535,297108.41574388306
2536,224580.76498343443
2537,222219.33740309541
2538,190078.40871535856
2539,183001.74942577537
2540,182285.2340047058
2541,180354.51291939933
2542,160231.81327346995
2543,127116.73853863069
2544,108712.87348037877
2545,138969.22175532542
2546,114498.78313848023
2547,135444.7326609586
2548,150453.06079133166
2549,150547.974011577
2550,1261358.5695823538
2551,131835.8958077388
2552,126385.3406525754
2553,70689.5480903294
2554,88057.03125034319
2555,129592.32358841028
2556,102053.85302401216
2557,108681.79425920629
2558,120423.73693594072
2559,136326.35116306294
2560,160687.87862656373
2561,148901.25778604532
2562,123085.65275335324
2563,142933.97069225615
2564,216034.33311763845
2565,136543.23647564807
2566,161163.27995538234
2567,137663.526760325
2568,203249.24150800766
2569,203547.03334915682
2570,114557.742526252
2571,171500.76759330556
2572,137573.02667450855
2573,215381.35804226674
2574,270011.649086818
2575,124962.3240722659
2576,93816.215403836
2577,141787.48303698705
2578,79746.41165406906
2579,56794.33818122978
2580,93329.17082320123
2581,107639.68789380717
2582,107777.93428367423
2583,250233.19838444263
2584,173330.28840442043
2585,177367.8235025555
2586,204880.2615763972
2587,194244.18644712845
2588,141324.2110040284
2589,152478.7036186983
2590,221465.54658584556
2591,234274.6871004588
2592,221256.14741670602
2593,235041.2943243393
2594,177683.91105679685
2595,195855.6508205396
2596,287362.80936104176
2597,186886.39653382028
2598,291118.26171056187
2599,361485.02445015265
2600,167915.32038548597
2601,138711.31394510917
2602,87605.44476863013
2603,91882.46740482941
2604,85663.70723763107
2605,91962.4656247739
2606,151061.82949584897
2607,215773.8759223144
2608,183355.87412650915
2609,169191.09868630406
2610,107546.0192545613
2611,127803.52056769983
2612,158755.3983223583
2613,121737.63909786499
2614,117907.68708589124
2615,150955.33250836705
2616,149212.13325273932
2617,180168.4554813696
2618,167683.52918298123
2619,185892.3886198678
2620,188312.8716767894
2621,171546.63759827058
2622,175960.1170379715
2623,240979.0928923086
2624,310408.27767302847
2625,292124.40967672004
2626,168466.24735166348
2627,173548.0024474098
2628,473304.1623893959
2629,501417.263939797
2630,405118.5390295861
2631,479181.7146239585
2632,416739.82118027884
2633,299879.28194959305
2634,412450.7736100192
2635,166939.21005493813
2636,204557.3430113741
2637,195121.5300732481
2638,271491.11909395125
2639,170976.12773721048
2640,148856.96416444692
2641,112651.19377808999
2642,165109.21566638263
2643,102282.01704645768
2644,105556.80847839382
2645,101849.15435518775
2646,94175.3260511167
2647,105237.84280983642
2648,148019.4391916963
2649,137832.013769949
2650,133247.72145019023
2651,146835.4175521091
2652,451381.08764539385
2653,253747.46212103195
2654,282740.0795171366
2655,396505.91803600977
2656,344957.30973853066
2657,382641.38682821544
2658,313820.0274011055
2659,316739.78816084366
2660,377377.13595165685
2661,362742.97728791944
2662,350131.0298005033
2663,298744.22319938085
2664,272934.0163629591
2665,349121.8866688949
2666,309182.16385692277
2667,187313.17387131965
2668,191227.60812618755
2669,184045.89283330494
2670,283190.1715990102
2671,193367.7926444061
2672,204299.4013303229
2673,203810.5061883112
2674,197150.08496332128
2675,180507.4472029841
2676,193106.70141985736
2677,196233.63758871277
2678,261399.19502808244
2679,296782.7650596567
2680,289991.0380922629
2681,418647.26719053264
2682,340984.4912088795
2683,604475.1853213618
2684,335421.3573189589
2685,339483.126963098
2686,276532.2262683696
2687,326140.7633466651
2688,215186.8561223242
2689,203220.61348937853
2690,430869.4430587669
2691,187545.08754707582
2692,135625.22754445125
2693,199444.7815517161
2694,140972.91890620012
2695,187798.72988269664
2696,179908.2680251956
2697,180465.25827874738
2698,202558.65501324655
2699,171588.03370077597
2700,151685.52928628054
2701,152694.24127350468
2702,125269.6355487118
2703,123010.20699065107
2704,134215.16345504895
2705,118250.4875527723
2706,105335.74487716694
2707,117572.57086568959
2708,124122.2533010747
2709,94952.92425964463
2710,120448.2632118887
2711,341425.45048083045
2712,392669.470646092
2713,173537.5580542937
2714,160644.40351039398
2715,159787.31337089266
2716,154083.85561131194
2717,196141.62224080245
2718,217260.14027066945
2719,166081.1062562945
2720,186831.02885520112
2721,128890.60099463422
2722,151059.8135375701
2723,139483.14882268806
2724,126200.39120729902
2725,130022.99286391576
2726,133445.98899462618
2727,164558.0440112944
2728,175774.41464292168
2729,144399.309813045
2730,134359.26568026288
2731,121704.41229893967
2732,123460.44721447461
2733,147046.2772485523
2734,139069.72892424744
2735,137806.78312209807
